mlb_id,last_name,first_name,positions,pa,ab,obp,slg,sb,cs,r,rbi,ops
541650,perez,hernan,2B,12.831726875074537,27.222160419209416,0.25392599573774499,0.30428111510852529,5.6095873934716298,-0.72389012164096922,6.6193697614715141,2.9938375496368224,0.55259418996939047
518755,hague,matthew,1B,12.726104382454679,24.19514574147064,0.29047697660053151,0.34850046069628188,1.619908000202436,-0.22306076425076005,9.1387815626125501,6.2853088861781998,0.63771981955967894
518725,gindl,caleb,OF,12.726104382454679,23.711158379611945,0.30083560113058405,0.37890395966486562,2.3679728864404099,-0.36942070271600191,8.1797020476977487,7.5386537534477576,0.67835698829953883
501961,robinson,derrick,OF,12.585274392294863,23.950715322479866,0.25815640834698095,0.28110555248636981,9.3499118246615005,-2.2035173393353222,8.9909058024376023,-0.1854722934792381,0.54189532124405093
502249,anderson,lars,1B,12.585274392294863,21.020673176531076,0.303166113080023,0.35385075506429348,1.619908000202436,0.19315819666869083,7.7598000808409111,6.9170478556982236,0.65566108201592166
491640,rivero,carlos,3B,12.55006689475492,25.856548616086414,0.28867118381180057,0.35526545636874068,1.8692629622817605,-0.36942070271600191,6.9939340272147064,6.5400310883403083,0.63269501098316672
543503,mattison,kevin,OF,12.514859397214963,23.629681573281687,0.26397874550444411,0.31895277173189995,7.6044270901062276,-1.5174393559616621,12.321521358318492,1.5570508345735519,0.57660496083973112
519304,soto,neftali,1B,12.409236904595105,25.214481117690042,0.27905212649841771,0.3959833078736309,1.1211980760437867,0.19315819666869083,8.8095549979830068,10.269666474837507,0.67106757952864926
518653,elmore,jacob,SS,12.127576924275488,20.495947411507245,0.31197051703091122,0.31980067275991969,5.6095873934716298,-1.2247194790311786,9.4561454704080887,1.5570508345735519,0.62843520008960974
475100,vanslyke,scott,OF,12.021954431655629,23.624808097158848,0.29410284186820551,0.3910073148602895,2.3679728864404099,-0.36942070271600191,9.9046476162387549,9.2098965271321518,0.68582864857735859
521428,lin,chehsuan,OF,11.986746934115672,21.260230119398997,0.30975495668470115,0.30214733657770149,5.8589423555509548,-0.93199960210069466,9.9953230184660526,1.0067252911924154,0.60050474463997006
474494,field,thomas,SS,11.951539436575729,21.759713206717421,0.26047025428301923,0.30969020659794178,2.3679728864404099,-0.16131122225627648,6.5454318813840402,3.0549848322347266,0.57317766147490046
518408,angle,matthew,OF,11.77550194887597,21.978900948002789,0.29808710293567586,0.30049706540529258,6.1082973176302797,-0.51578064118124389,11.045077935608148,1.4347562693777434,0.5912956590854912
501827,mitchell,jermaine,OF,11.740294451336013,21.076907305155913,0.28620036617942729,0.3297229692122971,4.3628125830750069,-1.4945785014853876,10.41522498532289,2.6168207822789071,0.61968468575776903
473724,mcbride,matt,OF,11.529049466096296,25.148500036819513,0.28814207266746861,0.4209017962168411,1.1211980760437867,0.19315819666869083,8.015088765382977,9.9639300618479858,0.70963090388532957
517054,rincon,edinson,3B,11.493841968556353,26.208573816204051,0.28303545452530166,0.34538945900786294,1.1211980760437867,-0.84738920562993636,6.9032586249874086,5.9795724731886786,0.62117718119706566
458679,bell,josh,3B,11.423426973476438,24.180525313102109,0.26749148290055341,0.36436452107756467,1.619908000202436,-0.36942070271600191,8.1343643465840998,7.6609483186435661,0.6336213812461674
501660,almonte,zoilo,OF,11.388219475936495,24.664512674960818,0.26464382476617049,0.38947822098498669,3.8641026589163578,-0.78563966363545279,8.1057641676102747,9.4646187292942585,0.65850171098098342
430681,johnson,dan,1B,11.388219475936495,17.081917903699733,0.32855492994091251,0.41539049383640675,1.1211980760437867,0.40126767712841627,11.362441843403687,12.786489281147116,0.73754020083240357
499864,jimenez,luis,3B,11.353011978396538,25.821558986135329,0.30476602019703869,0.37266805205132519,1.3705530381231112,0.5247667611173833,10.069260898553527,6.9680620665256363,0.66409864825084852
456544,farris,eric,2B,11.353011978396538,24.64414347337825,0.26212476367449428,0.3070376367631375,6.8563622038682537,-1.0166099985714532,6.6361072836113379,0.069249908682870398,0.56979498062775058
501303,adrianza,ehire,SS,11.282596983316637,22.636464171858876,0.26879598957647688,0.29943239325801618,3.3653927347577084,-0.30767116072151846,6.664707462585163,0.86416458245562211,0.5658945995136847
544371,lutz,donald,OF,11.212181988236736,24.302740522597503,0.27619833389894732,0.38477248688720239,2.3679728864404099,-0.57753018317572735,8.2250397488113975,9.5970463662605603,0.65249405801241356
450855,gomez,mauro,1B,11.172534690834908,19.995938142029871,0.28402002885508049,0.40348016471504294,1.7817473893689533,0.36430663795594698,9.0512251111719699,4.2593065945939586,0.69474747462417152
543776,shuck,jack,OF,10.930522007917119,22.172846011582749,0.2912588511961493,0.30280839066183685,3.8641026589163578,-1.0783595405659367,8.6449417156682387,1.1290198563882239,0.59721798289182282
541648,martinez,francisco,3B,10.860107012837204,23.25816246867268,0.25669979318391256,0.28480624286741962,5.1108774693129808,-1.3482185630201455,8.4349907322398181,0.43613360427029413,0.53858968251227723
501317,peguero,francisco,OF,10.719277022677403,26.825398636895031,0.26376623430705026,0.33986112184450468,4.1134576209956819,-0.72389012164096922,6.9032586249874086,4.2269162733653953,0.60641983528067356
493574,tekotte,blake,OF,10.719277022677403,21.428932505273551,0.289872121089987,0.36948064745831061,5.6095873934716298,-1.7872983784158714,11.827681511374177,5.6738360601991591,0.64736652901180569
458691,adams,david,3B,10.688981474860427,21.870422568746847,0.296581700888636,0.36366051652817666,2.0514797046464821,0.11923611832375225,3.896125128068519,1.8112960055998553,0.66170459823534045
518977,mahoney,joseph,1B,10.578447032517602,23.854618087781091,0.29232454549927117,0.37110014959454701,2.118617924361085,0.046798258203448906,6.2901431968419708,7.2329173404582363,0.65682713615833499
502133,cardenas,adrian,2B,10.543239534977644,21.107898756075357,0.30321096042994727,0.34540652396263155,2.3679728864404099,-0.36942070271600191,8.3443153300125203,4.9910828798517208,0.65093827863587483
543432,lavarnway,ryan,C,10.008023222985159,17.051646031706227,0.30013979266938295,0.37494640850732025,1.2290910021547983,0.2787324173123189,7.4833588988742896,3.0699094188438956,0.67464332217559808
476036,cooper,david,1B,9.8726670070955009,17.886874611191544,0.30197489107284226,0.40493703149512167,0.97973604007547355,0.2787324173123189,8.4258829364970218,2.6645575530489207,0.70830243904305867
578428,iglesias,jose,SS,9.7556520926154633,20.488405299470017,0.28739679568054532,0.30105863523273124,5.2799024550186049,0.021489361329669054,4.7660168659051969,-0.6404002088673364,0.57815788137707425
502029,marrero,chris,1B,9.3461846186192759,22.560736138742655,0.30206503391653516,0.35859634528123835,1.1211980760437867,-0.014951283791034609,5.6149525454430638,6.6113114427087041,0.65513322431396348
492728,silverio,alfredo,OF,8.994109643219744,24.966052519667628,0.25341150933691081,0.36504551178135747,2.6173278485197344,-1.1401090825604201,9.1101813836387251,3.7988852951800673,0.62659722512608018
408312,jacobs,mike,1B,8.994109643219744,21.714976624520645,0.2484246042384039,0.35322918959636057,1.1211980760437867,0.19315819666869083,5.3764013830408182,9.2504288142141213,0.60595764086807469
430829,thompson,rich,OF,8.9236946481398434,21.755715027685767,0.27758767214561303,0.30924113150371024,7.6044270901062276,-0.45403109918676032,8.9909058024376023,0.50741395863868988,0.58514534534980411
444041,velazquez,gil,3B,8.3603746875006095,21.73047234998036,0.28704997657468551,0.31374373358552948,2.3679728864404099,-0.51578064118124389,4.6844732095020891,2.0053479562998664,0.59879188346606016
519390,vogt,stephen,C,8.2899596924207088,21.552023011860129,0.27980198915567117,0.35366210871181764,1.3705530381231112,0.19315819666869083,4.7298109106157398,5.8062636971654591,0.63144100882715748
516679,valle,sebastian,C,8.2547521948807514,25.180366784830156,0.25658218475768835,0.36072471138414641,0.87184311396446201,-0.014951283791034609,3.8446692757884104,7.3041976948266338,0.60907971723646315
493128,kawasaki,munenori,SS,8.219544697340794,22.372539848376732,0.27720712450348484,0.29509075378362942,4.3628125830750069,-1.0783595405659367,6.5740320603578652,1.1901671389861264,0.56856693746821285
408232,olmedo,ray,3B,8.0787147071809926,22.031136897595985,0.27261699197710426,0.30304962021285159,2.3679728864404099,-0.51578064118124389,4.4745222260736703,1.6384642607124409,0.56911025462463627
445599,moore,scott,3B,8.0082997121010919,19.921611588163785,0.29231953795107851,0.37342080967130814,1.3705530381231112,0.046798258203448906,6.8007205659261061,7.8646563099782618,0.66449394041183774
434681,orr,pete,2B,7.9026772194812338,22.229955437298784,0.26751473352878352,0.32489972466464317,4.3628125830750069,-0.51578064118124389,5.1950505785862262,3.5032819539610394,0.58938197760303745
527049,puello,cesar,OF,7.6562247367015601,21.786706478605211,0.27099068465496984,0.31562710977919367,5.1108774693129808,-0.87025006010621131,5.2403882796998751,2.8103957018431096,0.57692070406415741
520209,schmidt,konrad,C,7.5153947465417588,21.684860470692385,0.26883883227222938,0.34371287095873143,1.3705530381231112,-0.014951283791034609,3.0502030431883806,6.1221331819254701,0.6123362526737488
